id,popularity,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
604,4.02924,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Heineken Branded Entertainment|Silver Pictures|Warner Bros.,2376,6.6,2003,177802896.717379,875501109.015934
12,3.440519,Finding Nemo,Andrew Stanton|Lee Unkrich,100,Animation|Family,Walt Disney Pictures|Pixar Animation Studios|Disney Enterprises,3692,7.4,2003,111423148.609557,1024886689.7699699
310,2.8995330000000004,Bruce Almighty,Tom Shadyac,101,Fantasy|Comedy,Universal Pictures|Spyglass Entertainment|Shady Acres Entertainment|Pit Bull Productions,1706,6.3,2003,94828211.5826022,574389691.557017
508,2.793616,Love Actually,Richard Curtis,135,Comedy|Romance|Drama,DNA Films,1251,6.9,2003,47414105.7913011,290330516.61935496
10719,2.710192,Elf,Jon Favreau,97,Romance|Comedy|Family|Fantasy,New Line Cinema|Gold/Miller Productions|Guy Walks into a Bar Productions,606,6.5,2003,37931284.63304079,205538391.91267
296,2.686888,Terminator 3: Rise of the Machines,Jonathan Mostow,109,Action|Thriller|Science Fiction,Columbia Pictures|Intermedia Films|Warner Bros.|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,1314,5.8,2003,237070528.95650497,515628400.480399
1278,2.6439060000000003,The Dreamers,Bernardo Bertolucci,115,Drama|Romance,Peninsula Films|Recorded Picture Company (RPC)|Fiction Films,312,7.1,2003,17780289.6717379,17923912.9249429
587,2.491591,Big Fish,Tim Burton,125,Adventure|Fantasy|Drama,The Zanuck Company|Columbia Pictures Corporation|Jinks/Cohen Company|Tim Burton Productions,1091,7.4,2003,82974685.1347769,145702426.93841898
9480,2.394195,Daredevil,Mark Steven Johnson,103,Fantasy|Action|Crime|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Marvel Enterprises,881,4.9,2003,92457506.2930371,212391152.622687
8273,2.182292,American Wedding,Jesse Dylan,103,Comedy|Romance,Universal Pictures|Zide-Perry Productions|LivePlanet|Loumolo & Co.,662,6.0,2003,65194395.463039,274348924.908858
8698,1.830211,The League of Extraordinary Gentlemen,Stephen Norrington,110,Fantasy|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|JD Productions|International Production Company|Angry Films|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,672,5.6,2003,92457506.2930371,212492483.678879
9654,1.798132,The Italian Job,F. Gary Gray,111,Thriller|Action|Crime,Paramount Pictures|De Line Pictures|Working Title Films,1295,6.6,2003,71121158.6869516,208705242.862161
14873,1.7816150000000002,The Jungle Book 2,Steve Trenbirth,72,Family|Animation|Adventure,Walt Disney Pictures|Walt Disney Television Animation|Walt Disney Animation Australia|DisneyToon Studios,156,5.6,2003,23707052.895650506,160828646.844093
153,1.765322,Lost in Translation,Sofia Coppola,102,Drama,American Zoetrope,1135,7.3,2003,4741410.57913011,141914989.35316202
10147,1.7030299999999898,Bad Santa,Terry Zwigoff,91,Drama|Comedy|Crime,Columbia Pictures|Dimension Films (US version),353,6.2,2003,27263110.829998106,90666306.8726272
9486,1.661911,Johnny English,Peter Howitt,88,Adventure|Action|Comedy,Universal Pictures|StudioCanal,514,6.0,2003,47414105.7913011,190347505.09346
10009,1.653031,Brother Bear,Aaron Blaise|Robert Walker,85,Animation|Adventure|Family|Fantasy,Walt Disney Pictures|Walt Disney Feature Animation,753,6.8,2003,118535264.478252,296.33816119563204
10601,1.650018,Peter Pan,P.J. Hogan,113,Adventure|Fantasy|Family,Columbia Pictures|Universal Pictures|Revolution Studios|Quinta Communications,391,6.7,2003,118535264.478252,144583401.886227
4256,1.6480689999999898,Scary Movie 3,David Zucker,84,Comedy,Dimension Films|Brad Grey Pictures,466,5.6,2003,56896926.94956129,261575581.403618
10028,1.635524,Honey,Bille Woodruff,94,Music,Universal Pictures|Marc Platt Productions|NuAmerica Entertainment,156,6.0,2003,21336347.6060855,74258506.20911421
8409,1.626534,A Man Apart,F. Gary Gray,109,Action|Drama,"New Line Cinema|Newman/Tooley Films|Joseph Nittolo Entertainment|""DIA"" Productions GmbH & Co. KG",152,5.7,2003,42672695.212171,52571487.4326541
1584,1.622704,The School of Rock,Richard Linklater,108,Comedy|Music,Paramount Pictures,767,6.6,2003,41487342.5673884,155616590.811999
616,1.622536,The Last Samurai,Edward Zwick,154,Drama|Action|War|History,"Cruise/Wagner Productions|Warner Bros.|Radar Pictures|Bedford Falls Company, The",1093,7.1,2003,165949370.269553,541420466.1565219
8961,1.615231,Bad Boys II,Michael Bay,147,Adventure|Action|Comedy|Thriller|Crime,Columbia Pictures Corporation|Don Simpson/Jerry Bruckheimer Films,1041,6.3,2003,154095843.821728,324003765.628281
1996,1.569435,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,117,Action|Adventure|Fantasy|Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),994,5.5,2003,112608501.25434,185514075.58851495
9902,1.565393,Wrong Turn,Rob Schmidt,84,Horror|Thriller,Summit Entertainment|Newmarket Capital Group|Regency Enterprises|Constantin Film Produktion|Stan Winston Studio,347,5.9,2003,14935443.324259805,33961034.8507901
2832,1.518131,Identity,James Mangold,90,Mystery|Thriller,Konrad Pictures|Columbia Pictures Corporation,549,7.0,2003,35560579.3434758,106989379.714443
8619,1.491266,Master and Commander: The Far Side of the World,Peter Weir,138,Adventure,Universal Pictures|Twentieth Century Fox Film Corporation|Samuel Goldwyn Films|Miramax,434,6.6,2003,177802896.717379,251307931.147132
11820,1.454687,Mona Lisa Smile,Mike Newell,117,Drama|Romance,Columbia Pictures|Revolution Studios,214,6.2,2003,77047921.9108643,0.0
322,1.428302,Mystic River,Clint Eastwood,138,Thriller|Crime|Drama|Mystery,Village Roadshow Pictures|Malpaso Productions|NPV Entertainment|Warner Bros.,743,7.4,2003,29633816.119563203,185889396.167138
55931,1.414421,The Animatrix,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,102,Animation|Science Fiction,Village Roadshow Pictures,258,6.6,2003,5926763.22391264,0.0
9506,1.412354,Anger Management,Peter Segal,106,Comedy,Columbia Pictures|Revolution Studios|Happy Madison Productions,498,5.9,2003,88901448.3586895,232027828.998182
9341,1.412067,The Core,Jon Amiel,136,Action|Thriller|Adventure|Science Fiction,Paramount Pictures|David Foster Productions|Horsepower Films|LivePlanet|Core Productions,278,5.3,2003,71121158.6869516,87962965.55317791
1927,1.387163,Hulk,Ang Lee,138,Action|Science Fiction,Universal Pictures|Good Machine|Valhalla Motion Pictures|Marvel Enterprises,850,5.2,2003,162393312.335206,290838693.89311004
1428,1.318505,Once Upon a Time in Mexico,Robert Rodriguez,102,Action,Columbia Pictures Corporation|Dimension Films|Troublemaker Studios,320,6.1,2003,34375226.6986933,116384539.303211
11635,1.2806540000000002,Old School,Todd Phillips,91,Comedy,DreamWorks SKG|The Montecito Picture Company,267,6.6,2003,28448463.474780604,103191288.179616
9919,1.209598,How to Lose a Guy in 10 Days,Donald Petrie,116,Comedy|Romance,Paramount Pictures,499,6.2,2003,59267632.23912641,210247706.698238
6038,1.204207,Shanghai Knights,David Dobkin,115,Action|Adventure|Comedy|Western,Spyglass Entertainment|Touchstone Pictures|Birnbaum / Barber Productions|Jackie Chan Films Limited|All Knight Productions,393,5.9,2003,59267632.23912641,104694478.911865
9257,1.158663,S.W.A.T.,Clark Johnson,117,Action|Thriller|Crime,Original Film|Columbia Pictures Corporation|Camelot Pictures|Chris Lee Productions|Illusion Entertainment,499,5.8,2003,94828211.5826022,138263498.677383
9567,1.1250440000000002,Tears of the Sun,Antoine Fuqua,121,Action|Drama|War,Columbia Pictures|Revolution Studios|Cheyenne Enterprises|Michael Lobell Productions,349,6.4,2003,82974685.1347769,101504660.569528
10327,1.118671,"Legally Blonde 2: Red, White & Blonde",Charles Herman-Wurmfeld,95,Comedy,Type A Films|Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),235,5.2,2003,53340869.0152137,148068138.337291
10330,1.096211,Freaky Friday,Mark Waters,97,Comedy|Family|Fantasy,Walt Disney Pictures,473,6.0,2003,30819168.764345694,130661815.571456
14411,1.072356,Sinbad: Legend of the Seven Seas,Tim Johnson|Patrick Gilmore,86,Family|Animation|Adventure,DreamWorks Animation,196,6.3,2003,71121158.6869516,31160929.6388894
9562,1.047214,Timeline,Richard Donner,116,Action|Adventure|Science Fiction,Paramount Pictures|Donners' Company|Mutual Film Company|Cobalt Media Group|Artists Production Group (APG),176,5.1,2003,94828211.5826022,23091545.495968103
9620,1.024891,Paycheck,John Woo,119,Action|Adventure|Mystery|Science Fiction|Thriller,Paramount Pictures|DreamWorks SKG|Davis Entertainment|Lion Rock Productions|Province of British Columbia Film Incentive BC,343,5.7,2003,71121158.6869516,114113676.266916
9471,1.01154599999999,Charlie's Angels: Full Throttle,McG,106,Action|Adventure|Comedy|Crime,Columbia Pictures Corporation|Wonderland Sound and Vision|Tall Trees Productions|Flower Films (II),592,5.3,2003,142242317.373903,307214705.769395
6964,1.005582,Something's Gotta Give,Nancy Meyers,128,Drama|Comedy|Romance,Columbia Pictures Corporation|Waverly Films|Warner Bros.,236,6.2,2003,94828211.5826022,316167615.027806
10756,1.004692,The Haunted Mansion,Rob Minkoff,99,Thriller|Fantasy|Comedy|Family|Mystery,Walt Disney Pictures|Gunn Films|Doom Buggy Productions,270,5.1,2003,106681738.030427,216078248.92121
7288,1.000194,Duplex,Danny DeVito,89,Action|Comedy|Thriller,Miramax Films|Flower Films,262,5.8,2003,47414105.7913011,22903543.825095
4970,0.997525,Gothika,Mathieu Kassovitz,98,Horror|Thriller,Columbia Pictures Corporation|Dark Castle Entertainment|Warner Bros.,339,5.8,2003,47414105.7913011,167835650.381659
470,0.995361,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,124,Drama|Crime|Thriller,This Is That Productions|Y Productions|Mediana Productions Filmgesellschaft,520,7.0,2003,23707052.895650506,71628298.7771428
9358,0.981031,Final Destination 2,David R. Ellis,90,Horror|Mystery,New Line Cinema|Zide-Perry Productions,519,5.9,2003,30819168.764345694,107187178.324926
9373,0.920571,The Texas Chainsaw Massacre,Marcus Nispel,98,Horror,New Line Cinema|Next Entertainment|Platinum Dunes|Radar Pictures|Focus Features,333,6.0,2003,11260850.125434,126917669.435492
1647,0.894267,The Recruit,Roger Donaldson,115,Action|Thriller|Crime|Drama,Spyglass Entertainment|Touchstone Pictures,290,5.9,2003,0.0,119948067.329926
11007,0.876158,Cheaper by the Dozen,Shawn Levy,98,Comedy|Drama|Family,Twentieth Century Fox Film Corporation|Robert Simonds Productions,357,5.8,2003,47414105.7913011,225468431.214223
2289,0.8752479999999989,Cold Mountain,Anthony Minghella,154,Drama,Miramax Films|Mirage Enterprises|Castel Film Romania|Bona Fide Productions|Cattleya,299,6.5,2003,93642858.9378197,205082020.476255
9282,0.872052,11:14,Greg Marcks,86,Crime|Drama|Thriller,Firm Films|Media 8 Entertainment|MDP Worldwide,113,6.7,2003,7112115.86869516,0.0
8326,0.853359,Holes,Andrew Davis,117,Adventure|Family|Drama|Comedy,Chicago Pacific Entertainment,205,6.4,2003,23707052.895650506,0.0
10610,0.8478100000000001,The Medallion,Gordon Chan,88,Thriller|Fantasy|Action|Comedy,Living Films|Emperor Multimedia Group (EMG)|Golden Port Productions Ltd.,145,5.3,2003,48599458.4360836,0.0
11023,0.841686,Thirteen,Catherine Hardwicke,100,Drama,Fox Searchlight Pictures|Sound for Film|Working Title Films|Antidote Films (I),153,6.6,2003,2370705.28956505,5453858.48880813
6466,0.8206110000000001,Freddy vs. Jason,Ronny Yu,97,Horror,New Line Cinema|Cecchi Gori Group Tiger Cinematografica|Avery Pix|Sean S. Cunningham Films|Crystal Lake Entertainment,315,5.7,2003,35560579.3434758,136207485.54936498
10623,0.796421,Cradle 2 the Grave,Andrzej Bartkowiak,101,Action|Crime|Drama,Silver Pictures|Warner Bros.,133,5.9,2003,29633816.119563203,66960046.977896
10715,0.783216,Looney Tunes: Back in Action,Joe Dante,90,Animation|Comedy|Family,Lonely Film Productions GmbH & Co. KG.|Warner Bros. Animation|Warner Bros.|Goldmann Pictures|Baltimore Spring Creek Productions,144,5.5,2003,94828211.5826022,81214251.54226229
10782,0.7606569999999989,Basic,John McTiernan,98,Action|Drama|Mystery|Thriller|Crime,Intermedia Films|Krane Entertainment,153,6.0,2003,59267632.23912641,50724275.3583676
10159,0.754774,The Rundown,Peter Berg,104,Adventure|Action|Comedy|Thriller,Columbia Pictures|Universal Pictures|WWE Studios,298,6.3,2003,100754974.806514,95914577.7987242
584,0.723225,2 Fast 2 Furious,John Singleton,107,Action|Crime|Thriller,Mikona Productions GmbH & Co. KG|Universal Pictures|Original Film|Ardustry Entertainment,1275,6.1,2003,90086801.00347207,280158881.112448
11523,0.716775,View from the Top,Bruno Barreto,87,Comedy|Romance,Miramax Films,81,5.3,2003,0.0,18508096.1956343
2055,0.6808029999999989,Open Range,Kevin Costner,139,Western,Tig Productions|Touchstone Pictures|Beacon Pictures|Cobalt Media Group,125,6.8,2003,26077758.1852156,80955191.5363924
12090,0.648946,Just Married,Shawn Levy,95,Comedy,Twentieth Century Fox Film Corporation|Robert Simonds Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,242,5.3,2003,21336347.6060855,120390264.319415
7229,0.631739,Tais-toi !,Francis Veber,85,Comedy|Crime,DD Productions|Union GÃ©nÃ©rale CinÃ©matographique (UGC)|EFVE,97,6.8,2003,32526076.572832506,0.0
10708,0.630566,Daddy Day Care,Steve Carr,92,Comedy|Family,Columbia Pictures|Revolution Studios|Davis Entertainment,257,5.7,2003,71121158.6869516,194912119.140268
7270,0.6270600000000001,Matchstick Men,Ridley Scott,116,Comedy|Drama|Crime|Thriller,Scott Free Productions|Rickshaw Productions|Warner Bros.|LivePlanet|ImageMovers,262,6.7,2003,0.0,77718442.7121437
4464,0.62007,Seabiscuit,Gary Ross,141,Drama|History,Universal Pictures|Spyglass Entertainment|The Kennedy/Marshall Company|DreamWorks Pictures|Touchstone Pictures,109,6.4,2003,103125680.096079,175830997.398388
2116,0.6015,Out of Time,Carl Franklin,105,Thriller|Crime|Drama,Original Film|Monarch Pictures|Metro-Goldwyn-Mayer (MGM),151,6.0,2003,59267632.23912641,65781812.3757454
11351,0.598372999999999,Jeepers Creepers 2,Victor Salva,104,Horror|Thriller,United Artists|American Zoetrope|Myriad Pictures|Jeepers Creepers II,123,5.4,2003,20150994.9613029,74798912.0359285
18736,0.595052,The Lizzie McGuire Movie,Jim Fall,94,Comedy|Adventure|Family,Walt Disney Pictures,158,5.8,2003,20150994.9613029,65827913.11080621
6171,0.580909,Dreamcatcher,Lawrence Kasdan,136,Drama|Horror|Science Fiction|Thriller,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Kasdan Pictures|WV Films II,330,5.1,2003,80603979.84521191,89749492.31346221
10544,0.576539,Ned Kelly,Gregor Jordan,110,Action|Adventure|Drama|History,StudioCanal|The Australian Film Commission|Endymion Films|Australian Film Finance Corporation (AFFC)|Working Title Films,60,5.8,2003,0.0,7806158.80785765
11817,0.576335,Bulletproof Monk,Paul Hunter,104,Action|Comedy|Fantasy,Metro-Goldwyn-Mayer (MGM),156,5.0,2003,61638337.5286914,0.0
12279,0.571314,Spy Kids 3-D: Game Over,Robert Rodriguez,84,Action|Adventure|Comedy|Family|Science Fiction,Dimension Films,281,4.8,2003,45043400.501736,233528673.91754705
10720,0.563401,Down with Love,Peyton Reed,101,Action|Comedy|Romance|Thriller,Regency Enterprises|Fox 2000 Pictures|Epsilon Motion Pictures|Mediastream Dritte Film|Jinks/Cohen Company,107,6.0,2003,41487342.5673884,24060533.3517932
9616,0.556095,The Order,Brian Helgeland,102,Drama|Fantasy|Horror|Mystery|Romance,Twentieth Century Fox Film Corporation|N1 European Film Produktions GmbH & Co. KG|Baumgarten Merims Productions,42,4.8,2003,41487342.5673884,13703631.9679177
11775,0.5488529999999989,Intolerable Cruelty,Joel Coen,100,Crime|Comedy|Romance,Imagine Entertainment|Universal Pictures|Mike Zoss Productions|Alphaville Productions,201,5.7,2003,71121158.6869516,142172162.277621
10632,0.5434829999999989,The Hunted,William Friedkin,94,Drama|Action|Thriller|Crime,Lakeshore Entertainment|Alphaville Films,90,5.8,2003,65194395.463039,40579371.9243062
11093,0.537976,House of Sand and Fog,Vadim Perelman,126,Drama,DreamWorks SKG|Cobalt Media Group|Bisgrove Entertainment,76,6.5,2003,19558318.6389117,20083186.8632581
9499,0.527492,Le Divorce,James Ivory,117,Comedy|Drama|Romance,Fox Searchlight,17,5.2,2003,0.0,15400096.819604
11547,0.505814,Cabin Fever,Eli Roth,93,Horror,Tonic Films|Down Home Entertainment|Cabin Pictures|Black Sky Entertainment|Deer Path Films,142,5.3,2003,1778028.96717379,36216546.3849826
11329,0.500124,Runaway Jury,Gary Fleder,127,Drama|Thriller,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures,180,6.8,2003,71121158.6869516,95010921.839269
2577,0.49676,Code 46,Michael Winterbottom,92,Drama|Romance|Science Fiction|Thriller,BBC Films,52,5.9,2003,8890144.83586896,0.0
504,0.490565,Monster,Patty Jenkins,110,Crime|Drama,Newmarket Films,216,6.8,2003,9482821.15826022,71569914.232624
10944,0.481708,In the Cut,Jane Campion,119,Thriller|Mystery,Pathe Productions|Red Turtle,36,4.7,2003,14224231.737390302,27.2631108299981
10678,0.476487,Bringing Down The House,Adam Shankman,105,Comedy,Hyde Park Films|Touchstone Pictures,85,5.3,2003,23707052.895650506,157267138.65828502
10922,0.471245,The Human Stain,Robert Benton,106,Drama|Thriller|Romance,Miramax Films|Lakeshore Entertainment|Cinerenta Medienbeteiligungs KG|Stone Village Pictures|Cinepsilon,55,6.2,2003,35560579.3434758,0.0
8046,0.470814,Gigli,Martin Brest,121,Drama,City Light Films|Revolution Studios|Casey Silver Productions,48,3.8,2003,64009042.8182565,8613020.0556926
16072,0.4695180000000001,Gods and Generals,Ronald F. Maxwell,214,Drama|History|War,Turner Pictures|Antietam Filmworks,23,5.8,2003,66379748.10782149,15319421.7186001
13537,0.462609,Shattered Glass,Billy Ray,94,Drama|History,Lions Gate Films|Cruise/Wagner Productions|Baumgarten Merims Productions,46,6.4,2003,7112115.86869516,2.37070528956505
10152,0.460673,Dumb and Dumberer: When Harry Met Lloyd,Troy Miller,85,Comedy,New Line Cinema,110,4.2,2003,22521700.250868,46545852.7592875
3635,0.4579180000000001,Girl with a Pearl Earring,Peter Webber,101,Drama|Romance,Wild Bear Films|Archer Street Productions|Delux Productions,197,6.3,2003,0.0,37299241.5639637
11078,0.457107,National Security,Dennis Dugan,88,Action|Comedy|Crime|Thriller,Columbia Pictures,133,5.6,2003,0.0,59383736.3453302
13573,0.448434,The United States of Leland,Matthew Ryan Hoge,108,Crime|Drama,MDP Filmproduktion,43,6.4,2003,0.0,407543.204918549
14926,0.439958,Uptown Girls,Boaz Yakin,92,Comedy,GreeneStreet Films|Metro-Goldwyn-Mayer (MGM),108,6.2,2003,23707052.895650506,43971435.1348954
1415,0.438475,Party Monster,Fenton Bailey|Randy Barbato,98,Comedy|Drama|Crime,ContentFilm,25,5.6,2003,5926763.22391264,880596.10910365
9839,0.43362,Beyond Borders,Martin Campbell,127,Drama|Romance|Adventure|War,Mandalay Pictures|CP Medien AG|Camelot Pictures|Networxx - Film Management|Mel's Cite du Cinema,61,6.6,2003,41487342.5673884,0.0
11615,0.431188,The Life of David Gale,Alan Parker,130,Drama|Thriller|Crime,Universal Pictures|Intermedia Films|Saturn Films,246,7.2,2003,59267632.23912641,46176121.1183849
1807,0.4269770000000001,Elephant,Gus Van Sant,81,Drama|Crime,HBO Films|Fearmakers Studios,186,7.1,2003,3556057.93434758,11867776.7573208
883,0.422711,Coffee and Cigarettes,Jim Jarmusch,96,Comedy|Drama,Smokescreen Inc.,100,6.8,2003,0.0,9361494.3883035
11059,0.422393,House of the Dead,Uwe Boll,90,Horror|Action|Thriller,Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions|Mindfire Entertainment,35,3.4,2003,8297468.51347769,16379417.3944336
1088,0.421807,Whale Rider,Niki Caro,101,Drama|Family,South Pacific Pictures,46,6.7,2003,9482821.15826022,49073599.4939966
2662,0.407552,House of 1000 Corpses,Rob Zombie,89,Horror,Universal Pictures|Spectacle Entertainment Group,140,5.8,2003,8297468.51347769,19948945.6762365
9582,0.403468,A Guy Thing,Chris Koch,101,Comedy|Romance,Metro-Goldwyn-Mayer (MGM)|David Ladd Films,46,5.3,2003,23707052.895650506,20663260.516330104
12542,0.392666,Belly of the Beast,Ching Siu-Tung,91,Action|Thriller,GFT Entertainment|Century Time (H.K.) Ltd.|GFT Beast Films Inc.,17,4.7,2003,16594937.0269553,0.0
13920,0.388875,Radio,Mike Tollin,109,Drama,Revolution Studios|Tollin/Robbins Productions,75,7.1,2003,37931284.63304079,61967255.10732889
237,0.383686,Young Adam,David Mackenzie,93,Drama|Thriller|Crime|Romance,Recorded Picture Company (RPC),16,5.9,2003,7586256.92660817,2963381.61195632
12767,0.383316,Cold Creek Manor,Mike Figgis,118,Drama|Thriller,Touchstone Pictures,54,5.3,2003,0.0,25347622.4433721
1550,0.379915,Pieces of April,Peter Hedges,81,Comedy|Drama,Kalkaska Productions|IFC Productions,28,6.3,2003,355605.793434758,0.0
11375,0.36744,Hollywood Homicide,Ron Shelton,116,Action|Adventure|Comedy|Thriller,Columbia Pictures|Revolution Studios,76,4.8,2003,88901448.3586895,60622086.1068609
302,0.366218,Swimming Pool,FranÃ§ois Ozon,102,Thriller|Crime,France 2 CinÃ©ma|Canal Plus|FidÃ©litÃ© Productions|Gimages|FOZ,68,6.2,2003,9245750.62930371,26600881.5704689
10133,0.361703,Cypher,Vincenzo Natali,95,Thriller|Science Fiction|Mystery,Miramax Films|Pandora Cinema,84,6.6,2003,8890144.83586896,0.0
13370,0.360105,A Mighty Wind,Christopher Guest,91,Comedy|Music,Castle Rock Entertainment,33,6.5,2003,7112115.86869516,22225653.686423
35114,0.355754,Destino,Dominique Monfery,7,Animation,Walt Disney Pictures|Walt Disney Animation Studios,14,5.6,2003,1778028.96717379,0.0
15708,0.35167800000000005,Latter Days,C. Jay Cox,107,Drama|Comedy|Romance,TLA Releasing,26,6.4,2003,1007549.74806514,971916.8622103408
2056,0.350293,The Station Agent,Tom McCarthy,88,Drama|Comedy,Next Wednesday Productions|SenArt Films,107,7.4,2003,592676.322391263,10288640.4811204
22309,0.346215,The Fighting Temptations,Jonathan Lynn,122,Comedy|Music|Romance,Paramount Pictures,22,5.3,2003,17780289.6717379,35843377.2214101
16941,0.33970900000000004,Intermission,John Crowley,105,Romance|Action|Comedy|Crime|Mystery,UK Film Council|Portman Film|Irish Film Board|Parallel Film Productions|Brown Sauce Film Productions,21,5.5,2003,5926763.22391264,5756425.678152098
5146,0.331948,The In-Laws,Andrew Fleming,98,Action|Comedy,Warner Bros. Pictures|Franchise Pictures,29,5.5,2003,0.0,24229351.2754631
24019,0.3216,Angels in America,Mike Nichols,352,Drama|Fantasy,Avenue Pictures Productions|Panorama Films|HBO Films,31,6.1,2003,71121158.6869516,0.0
10105,0.317456,Saints and Soldiers,Ryan Little,90,Action|Adventure|Drama|History|War,Excel Entertainment,46,6.7,2003,924575.0629303708,0.0
19766,0.315387,Inspector Gadget 2,Alex Zamm,89,Action|Adventure|Comedy|Family,Walt Disney Pictures,55,4.3,2003,94828211.5826022,0.0
10929,0.309252,Willard,Glen Morgan,100,Horror,New Line Cinema|Hard Eight Pictures,30,5.3,2003,26077758.1852156,0.0
8696,0.28941500000000003,Calendar Girls,Nigel Cole,108,Comedy,Harbour Pictures|Touchstone Pictures,46,6.5,2003,11853526.4478252,114436384.9684
14527,0.28486100000000003,Foolproof,William Phillips,97,Action,Alliance Atlantis Communications|TÃ©lÃ©film Canada|The Harold Greenberg Fund|Canadian Film or Video Production Tax Credit (CPTC)|Movie Central Network,18,6.4,2003,9786590.29518599,546421.49148656
20,0.28249,My Life Without Me,Isabel Coixet,106,Drama|Romance,El Deseo|Milestone Productions,44,6.7,2003,0.0,11529870.6495779
5204,0.176093,Kontroll,NimrÃ³d Antal,105,Comedy|Crime|Thriller,CafÃ© Film|Bonfire,32,6.6,2003,592676.322391263,0.0
321,0.276911,Mambo Italiano,Ã‰mile Gaudreault,92,Comedy|Romance,icon,13,5.2,2003,5170387.33057161,3593753.33380431
10923,0.27518400000000004,Agent Cody Banks,Harald Zwart,102,Action,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,161,4.9,2003,33189874.0539107,69693773.6270415
12253,0.264295,Biker Boyz,Reggie Rock Bythewood,110,Action|Drama,DreamWorks Pictures,30,5.8,2003,28448463.474780604,27868353.075776696
24982,0.253381,Ghosts of the Abyss,James Cameron,92,Family|Documentary,Walt Disney Pictures|Walden Media|Earthship Productions,23,6.7,2003,15409584.3821728,20199441.5092478
14576,0.248133,Shade,Damian Nieman,101,Action|Thriller|Crime,Cobalt Media Group|Judgement Pictures|Hammond Entertainment,38,6.3,2003,8060397.98452119,0.0
12146,0.245905,The Missing,Ron Howard,135,Thriller|Western|Adventure,Columbia Pictures|Imagine Entertainment|Revolution Studios|Daniel Ostroff Productions,76,5.8,2003,71121158.6869516,0.0
1792,0.34975100000000003,Stuck on You,Bobby Farrelly|Peter Farrelly,118,Comedy,Twentieth Century Fox Film Corporation|Conundrum Entertainment,104,4.8,2003,65194395.463039,40098486.2098443
11420,0.097647,The Corporation,Mark Achbar|Jennifer Abbott,145,Documentary,Big Picture Media Corporation,42,7.1,2003,0.0,5334086.90152137
24914,0.208637,Kid's Story,Shinichiro Watanabe,15,Science Fiction|Animation,Studio 4Â°C,16,6.8,2003,11.853526447825198,5.92676322391264
192936,0.207399,Frank Herbert's Children of Dune,Greg Yaitanes,248,Drama|Science Fiction|Fantasy|Adventure,New Amsterdam Entertainment|Blixa Film Productktion|Hallmark Entertainment,35,6.5,2003,23707052.895650506,0.0
52036,0.371487,The Company,Robert Altman,112,Drama|Thriller,Sony Pictures Classics,12,4.9,2003,17780289.6717379,2704482.81404614
14573,0.3945010000000001,Natural City,Byung-chun Min,114,Science Fiction,Jowoo Entertainment|Tube Entertainment,14,4.9,2003,7112115.86869516,0.0
14842,0.201014,44 Minutes: The North Hollywood Shoot-Out,Yves Simoneau,103,Action,Chapman/Leonard Studio Equipment,13,6.2,2003,11853526.4478252,0.0
22076,0.198046,Alien Hunter,Ron Krauss,100,Thriller|Science Fiction|Action,Nu Image Films|Sandstorm Films|Millennium Films,16,4.2,2003,8297468.51347769,0.0
10744,0.197542,The Cooler,Wayne Kramer,101,Drama|Romance,ContentFilm|Pierce/Williams Entertainment,33,6.5,2003,37931284.63304079,0.0
21765,0.194862,Good Boy!,John Robert Hoffman,87,Comedy|Family|Science Fiction,Jim Henson Pictures|Metro-Goldwyn-Mayer (MGM),18,4.9,2003,20150994.9613029,0.0
11194,0.194794,Touching the Void,Kevin Macdonald,106,Documentary|Action|Adventure,Darlow Smithson Productions|UK Film Council|PBS|Film4,60,7.5,2003,0.0,16459572.1256265
10629,0.193661,Veronica Guerin,Joel Schumacher,98,Drama|Crime|Thriller,Jerry Bruckheimer Films|Touchstone Pictures,26,6.7,2003,20150994.9613029,1860906.45339169
2830,0.939084,My Boss's Daughter,David Zucker,83,Comedy|Romance,Dimension Films,100,4.4,2003,16594937.0269553,0.0
